Provider,Total_Claims,Inpatient_Ratio,Total_Reimbursement,Avg_Claim_Amount,Avg_Patient_Age,Avg_Chronic_Conditions,Unique_Physicians,Claims_per_Physician,PotentialFraud
PRV53638,111,0.0,38040,342.7027027027027,81.90772428828558,1.6127946127946124,11,10.090909090909092,No
PRV53640,33,0.0,5660,171.5151515151515,86.01830303952138,1.6498316498316499,20,1.65,No
PRV53641,8,0.0,2140,267.5,79.06262833675565,1.6477272727272727,1,8.0,No
PRV53642,6,0.0,3270,545.0,84.97239333789642,1.7575757575757576,1,6.0,No
PRV53643,1,0.0,200,200.0,80.33127994524298,1.1818181818181819,1,1.0,No
PRV53644,22,0.0,4640,210.9090909090909,91.2406490316866,1.6737967914438505,3,7.333333333333333,No
PRV53645,6,0.0,3600,600.0,83.97216518366416,1.5,2,3.0,No
PRV53646,3,0.0,20,6.666666666666667,90.6383755418663,1.6060606060606062,1,3.0,No
PRV53647,7,0.0,610,87.14285714285714,92.79890485968515,1.6181818181818186,2,3.5,No
PRV53648,20,0.0,10540,527.0,91.93771389459273,1.6818181818181819,4,5.0,No
PRV53649,27,0.0,4770,176.66666666666666,84.13187314624686,1.621212121212121,1,27.0,No
PRV53651,11,0.0,900,81.81818181818181,82.55879534565366,1.6272727272727272,2,5.5,No
PRV53652,25,0.0,3640,145.6,83.27789185489391,1.5795454545454546,1,25.0,No
PRV53654,39,0.0,12040,308.71794871794873,89.88121638799255,1.6285714285714283,1,39.0,No
PRV53655,1,0.0,20,20.0,79.99726214921287,1.6363636363636365,1,1.0,No
PRV53656,5,0.0,1150,230.0,78.45037645448323,1.6909090909090911,1,5.0,No
PRV53657,25,0.0,2850,114.0,81.94159251654118,1.628787878787879,1,25.0,No
PRV53658,27,0.0,3810,141.11111111111111,88.45859000684462,1.6570247933884297,2,13.5,No
PRV53659,5,0.0,680,136.0,89.08254620123203,1.5454545454545454,2,2.5,No
PRV53660,35,0.0,5970,170.57142857142858,90.0520191649555,1.6657754010695187,5,7.0,No
PRV53661,1,0.0,200,200.0,90.50239561943874,1.7272727272727273,1,1.0,No
PRV53662,331,0.0,86030,259.9093655589124,84.09924709103353,1.618181818181818,6,55.166666666666664,No
PRV53663,76,0.0,19810,260.6578947368421,81.16965963536806,1.6347107438016528,3,25.333333333333332,No
PRV53664,132,0.0,59730,452.5,84.82003462575997,1.5754010695187164,8,16.5,No
PRV53665,65,0.0,16330,251.23076923076923,84.23902958399877,1.6262626262626263,2,32.5,No
PRV53666,20,0.0,3510,175.5,86.39547534133075,1.69377990430622,2,10.0,No
PRV53667,9,1.0,155000,17222.222222222223,79.93805612594113,1.5227272727272727,3,3.0,No
PRV53668,16,1.0,141200,8825.0,77.32357973990418,1.4659090909090908,6,2.6666666666666665,Yes
PRV53669,13,0.0,4250,326.9230769230769,83.62217659137576,1.6293706293706294,11,1.1818181818181819,No
PRV53670,1173,0.0,322450,274.89343563512364,86.27985143337608,1.6142131979695429,16,73.3125,Yes
PRV53671,55,0.5636363636363636,253590,4610.727272727273,88.42412879802399,1.5434782608695654,19,2.8947368421052633,Yes
PRV53672,487,0.0,142060,291.7043121149897,85.32061721469071,1.5980226669881843,9,54.111111111111114,No
PRV53673,36,0.3888888888888889,181630,5045.277777777777,85.01863259563464,1.6060606060606062,12,3.0,No
PRV53674,496,0.0,153530,309.53629032258067,87.10137177732149,1.5857007575757578,12,41.333333333333336,No
PRV53675,297,0.2558922558922559,747680,2517.4410774410776,85.21484192879605,1.598155467720685,90,3.3,No
PRV53676,471,0.0,167540,355.71125265392783,86.75020771795745,1.6149732620320854,1,471.0,No
PRV53677,562,0.11209964412811388,773150,1375.711743772242,87.42613374082741,1.620507399577167,37,15.18918918918919,Yes
PRV53678,3,0.0,120,40.0,86.1117955738079,1.7878787878787876,1,3.0,No
PRV53679,826,0.0,283020,342.6392251815981,85.9575263702851,1.617009676979692,11,75.0909090909091,No
PRV53680,27,0.0,7890,292.22222222222223,87.41694729637237,1.5818181818181818,21,1.2857142857142858,No
PRV53681,31,0.0,9970,321.61290322580646,86.80829779392408,1.5804195804195802,25,1.24,No
PRV53682,365,0.0,99570,272.7945205479452,86.06735112936346,1.6230769230769229,5,73.0,No
PRV53683,9,0.2222222222222222,37300,4144.444444444444,84.85420944558521,1.6477272727272727,8,1.125,No
PRV53684,4,0.0,2570,642.5,83.66735112936345,1.6590909090909092,2,2.0,No
PRV53685,45,0.0,17770,394.8888888888889,85.371191201114,1.5705329153605019,19,2.3684210526315788,No
PRV53686,292,0.0,78140,267.6027397260274,86.50513347022587,1.599921630094044,3,97.33333333333333,No
PRV53688,17,0.0,3440,202.35294117647058,80.9387177732147,1.5939393939393938,12,1.4166666666666667,No
PRV53689,561,0.0,178130,317.5222816399287,86.56570931244562,1.6297175409446951,7,80.14285714285714,No
PRV53690,11,0.0,1690,153.63636363636363,86.26906989124649,1.626262626262626,11,1.0,No
PRV53692,244,0.5983606557377049,1397600,5727.868852459016,85.58396075747206,1.553872053872054,44,5.545454545454546,Yes
PRV53694,61,0.0,14560,238.68852459016392,86.96715701125437,1.6274217585692996,39,1.564102564102564,No
PRV53695,116,0.0,32120,276.8965517241379,84.92974604678918,1.6002331002331003,16,7.25,No
PRV53696,15,0.0,4830,322.0,79.2390600045631,1.5515151515151515,13,1.1538461538461537,No
PRV53697,114,0.6228070175438597,879270,7712.894736842105,86.71255304585901,1.5199999999999998,37,3.081081081081081,No
PRV53698,77,0.0,30550,396.75324675324674,87.20621340025858,1.599747474747475,36,2.138888888888889,No
PRV53699,361,0.00554016620498615,130970,362.797783933518,86.02733939571722,1.5983766233766235,7,51.57142857142857,No
PRV53700,913,0.0,220320,241.31434830230012,86.4046471097281,1.6311573888666402,1,913.0,No
PRV53701,6,0.0,2270,378.3333333333333,86.44626967830254,1.6666666666666665,5,1.2,No
PRV53702,1010,0.0,289070,286.2079207920792,86.33216815060808,1.6104252400548695,7,144.28571428571428,No
PRV53703,39,0.0,6160,157.94871794871796,86.99176889731302,1.5734265734265733,30,1.3,No
PRV53704,15,0.0,2950,196.66666666666666,87.61195528177049,1.6666666666666665,8,1.875,No
PRV53705,57,0.07017543859649122,48420,849.4736842105264,87.51453582621852,1.5901116427432216,31,1.8387096774193548,No
PRV53706,473,0.5961945031712473,2831940,5987.188160676533,86.36453098924086,1.5360572012257405,109,4.339449541284404,Yes
PRV53708,53,0.0,20820,392.8301886792453,85.41212259487412,1.5378787878787876,27,1.962962962962963,No
PRV53709,99,0.0,25310,255.65656565656565,86.5018239802634,1.5784215784215783,2,49.5,No
PRV53710,385,0.15064935064935064,615000,1597.4025974025974,86.35282307310331,1.6096256684491976,30,12.833333333333334,No
PRV53712,237,0.679324894514768,1882420,7942.700421940928,85.87258204280083,1.5705329153605014,48,4.9375,Yes
PRV53713,31,0.0,4340,140.0,85.41977119389848,1.6655844155844157,18,1.7222222222222223,No
PRV53714,144,0.0,44310,307.7083333333333,85.85569915851352,1.5975935828877006,1,144.0,No
PRV53715,24,0.0,7140,297.5,78.61908021250937,1.7012987012987013,3,8.0,No
PRV53716,33,0.0,7400,224.24242424242425,80.26383755418665,1.6575757575757577,3,11.0,No
PRV53717,61,0.0,17940,294.0983606557377,85.18955916902527,1.6363636363636365,2,30.5,No
PRV53718,1,0.0,200,200.0,83.50171115674196,1.5454545454545454,1,1.0,No
PRV53719,5,0.0,770,154.0,77.86666666666666,1.781818181818182,1,5.0,No
PRV53720,55,0.0,13700,249.0909090909091,81.16240555085825,1.6185383244206775,1,55.0,No
PRV53721,5,0.0,2560,512.0,79.33305954825462,1.5090909090909093,2,2.5,No
PRV53722,6,0.0,1000,166.66666666666666,84.30663928815879,1.6818181818181819,3,2.0,No
PRV53723,6,0.0,3900,650.0,92.29158110882958,1.4696969696969695,3,2.0,No
PRV53724,2,0.0,120,60.0,92.71047227926078,1.4545454545454546,2,1.0,No
PRV53725,1,0.0,0,0.0,92.16427104722793,1.5454545454545454,1,1.0,No
PRV53726,16,0.0,3710,231.875,86.59000684462696,1.553030303030303,2,8.0,No
PRV53727,20,0.0,7230,361.5,84.26589362644441,1.5454545454545454,3,6.666666666666667,No
PRV53728,14,0.0,3480,248.57142857142858,83.21951696489684,1.6168831168831168,2,7.0,No
PRV53729,3,0.0,1900,633.3333333333334,94.9450148300251,1.5454545454545454,2,1.5,No
PRV53730,2,0.0,230,115.0,108.95824777549623,1.4545454545454546,1,2.0,No
PRV53731,4,0.0,2660,665.0,87.41752224503765,1.4772727272727273,2,2.0,No
PRV53732,15,0.0,3150,210.0,87.25001140771161,1.5696969696969696,1,15.0,No
PRV53733,20,0.0,6430,321.5,85.73695017832055,1.7177033492822966,1,20.0,No
PRV53734,1,0.0,20,20.0,72.66803559206024,1.3636363636363635,1,1.0,No
PRV53735,3,0.0,810,270.0,78.24960073009355,1.7272727272727273,2,1.5,No
PRV53740,47,0.0,12140,258.29787234042556,84.1501097500531,1.6018808777429465,2,23.5,No
PRV53741,7,0.0,2390,341.42857142857144,88.26166031094162,1.4935064935064937,4,1.75,No
PRV53743,31,0.0,14140,456.1290322580645,82.23965026164142,1.589442815249267,9,3.4444444444444446,No
PRV53745,23,0.0,3760,163.47826086956522,88.34633812457221,1.6454545454545455,7,3.2857142857142856,No
PRV53746,6,1.0,35000,5833.333333333333,84.61236595938855,1.5303030303030303,1,6.0,No
PRV53749,69,0.34782608695652173,241350,3497.8260869565215,85.98164784394251,1.5667613636363635,24,2.875,Yes
PRV53750,1245,0.0008032128514056225,353470,283.9116465863454,84.7840556216002,1.6421052631578945,23,54.130434782608695,No
PRV53751,22,0.0,9070,412.27272727272725,83.15176404704125,1.6735537190082646,11,2.0,No
PRV53752,35,0.0,11840,338.2857142857143,87.51242098482103,1.6122994652406417,22,1.5909090909090908,No
PRV53754,9,0.0,2530,281.1111111111111,88.36139630390143,1.525252525252525,7,1.2857142857142858,No
PRV53755,20,0.0,2050,102.5,84.45420944558524,1.5954545454545455,9,2.2222222222222223,No
PRV53756,59,0.0,18210,308.64406779661016,82.34643093307346,1.5701078582434513,21,2.8095238095238093,No
PRV53757,56,0.017857142857142856,37230,664.8214285714286,85.04504778563643,1.604377104377104,20,2.8,No
PRV53759,56,0.0,12020,214.64285714285714,86.05454641183593,1.5891608391608392,28,2.0,No
PRV53761,38,0.0,9980,262.63157894736844,81.63399257898337,1.6339712918660287,25,1.52,No
PRV53762,618,0.13592233009708737,1082730,1751.990291262136,85.38382382397144,1.5963766933246288,95,6.505263157894737,Yes
PRV53763,58,1.0,739000,12741.379310344828,84.80608091069563,1.4800637958532692,1,58.0,Yes
PRV53764,39,0.02564102564102564,12390,317.6923076923077,85.98695918440866,1.569377990430622,26,1.5,No
PRV53765,67,0.0,25080,374.32835820895525,86.59137577002055,1.603305785123967,19,3.526315789473684,No
PRV53766,30,0.0,4860,162.0,85.30170643630956,1.6238244514106583,21,1.4285714285714286,No
PRV53767,18,0.0,4130,229.44444444444446,87.8570233477831,1.5303030303030305,8,2.25,No
PRV53768,62,0.08064516129032258,37180,599.6774193548387,80.86321187020731,1.608628659476117,35,1.7714285714285714,No
PRV53769,377,0.35013262599469497,1685180,4469.9734748010615,84.93545555439546,1.5554699537750383,156,2.4166666666666665,Yes
PRV53770,253,0.30434782608695654,849520,3357.786561264822,85.94222447512593,1.599847850893876,86,2.941860465116279,No
PRV53771,51,0.0,21610,423.72549019607845,80.72804928131416,1.570909090909091,25,2.04,No
PRV53772,22,0.0,5410,245.9090909090909,86.66704000995583,1.6198347107438016,13,1.6923076923076923,No
PRV53773,567,0.0,175830,310.1058201058201,85.2374621515331,1.6038349597671633,196,2.892857142857143,No
PRV53774,224,0.22321428571428573,589370,2631.1160714285716,86.1985872158317,1.5891438658428951,75,2.986666666666667,No
PRV53775,47,0.0425531914893617,31170,663.1914893617021,86.9967297893376,1.6424242424242428,26,1.8076923076923077,No
PRV53776,200,0.235,571960,2859.8,85.6232301622284,1.6001903855306998,83,2.4096385542168677,Yes
PRV53779,49,0.0,12430,253.6734693877551,81.89031485284052,1.6420454545454548,27,1.8148148148148149,No
PRV53780,26,0.0,5080,195.3846153846154,85.33722950560733,1.5874125874125875,16,1.625,No
PRV53781,393,0.2010178117048346,963190,2450.8651399491096,84.91841979517778,1.5797598627787308,223,1.7623318385650224,Yes
PRV53782,53,0.0,17820,336.22641509433964,83.8331315045894,1.6013986013986012,18,2.9444444444444446,No
PRV53783,30,0.0,6640,221.33333333333334,82.22769792379648,1.621212121212121,24,1.25,No
PRV53784,41,0.0,5870,143.17073170731706,87.02229907417416,1.5669856459330147,28,1.4642857142857142,No
PRV53785,129,0.0,54580,423.1007751937984,86.86628690026716,1.5762463343108506,76,1.6973684210526316,No
PRV53786,1382,0.02604920405209841,715760,517.9160636758321,84.90320069006053,1.6407570125042243,14,98.71428571428571,Yes
PRV53787,74,0.43243243243243246,303480,4101.081081081081,82.18387997854119,1.5343980343980343,29,2.5517241379310347,Yes
PRV53788,18,0.0,3500,194.44444444444446,85.29713286181457,1.595959595959596,10,1.8,No
PRV53790,493,0.08924949290060852,642230,1302.6977687626775,84.62978140882811,1.6038684719535785,241,2.045643153526971,Yes
PRV53791,92,0.06521739130434782,62190,675.9782608695652,85.0547113848962,1.604040404040404,29,3.1724137931034484,No
PRV53792,53,0.6226415094339622,272510,5141.698113207547,83.43179065971673,1.512237762237762,20,2.65,Yes
PRV53793,45,0.0,25700,571.1111111111111,84.83112270381264,1.5626535626535627,27,1.6666666666666667,No
PRV53794,167,0.0,47640,285.2694610778443,84.5485968514716,1.6142045454545453,92,1.815217391304348,No
PRV53796,28,0.0,5960,212.85714285714286,77.84348619666895,1.5252525252525253,14,2.0,No
PRV53797,4739,0.0,1303600,275.0791306182739,84.59372733987979,1.6402790279027903,6,789.8333333333334,Yes
PRV53798,38,0.0,15620,411.05263157894734,84.53092690658886,1.5502392344497609,16,2.375,No
PRV53799,753,0.01859229747675963,306440,406.95883134130145,85.5729924790105,1.5898332436793978,264,2.852272727272727,No
PRV53801,59,0.0,26260,445.08474576271186,85.80320517359391,1.634796238244514,38,1.5526315789473684,No
PRV53802,80,0.575,459870,5748.375,83.30274865809287,1.5430622009569381,29,2.7586206896551726,No
PRV53805,70,0.0,22520,321.7142857142857,82.83938934023746,1.608695652173913,37,1.8918918918918919,No
PRV53806,173,0.0,50270,290.5780346820809,84.4908405286943,1.6199887069452288,46,3.760869565217391,No
PRV53807,158,0.22784810126582278,375030,2373.6075949367087,85.50270914751276,1.5653958944281525,78,2.0256410256410255,No
PRV53808,493,0.39553752535496955,1927250,3909.2292089249495,85.4697929646595,1.56993006993007,145,3.4,Yes
PRV53812,2,0.0,260,130.0,93.41683778234085,1.5909090909090908,2,1.0,No
PRV53814,53,0.05660377358490566,30040,566.7924528301887,88.53277523298055,1.5594405594405594,8,6.625,No
PRV53815,11,0.0,1800,163.63636363636363,83.56144608300666,1.6280991735537191,2,5.5,No
PRV53816,194,0.0,57210,294.89690721649487,84.82089119363334,1.6153055983564457,2,97.0,No
PRV53817,21,0.0,5180,246.66666666666666,86.63498582184414,1.6147186147186146,2,10.5,No
PRV53818,10,0.0,1020,102.0,84.68385428549699,1.6161616161616161,1,10.0,No
PRV53819,53,0.0,17930,338.3018867924528,81.8974674880219,1.6590909090909092,1,53.0,No
PRV53820,15,0.0,2450,163.33333333333334,84.72224503764546,1.6060606060606057,2,7.5,No
PRV53821,10,0.0,1070,107.0,88.03285420944557,1.5454545454545452,1,10.0,No
PRV53824,114,0.0,35580,312.10526315789474,85.75553399372701,1.5844155844155843,1,114.0,No
PRV53827,9,0.0,2830,314.44444444444446,87.82295231576546,1.6565656565656568,1,9.0,No
PRV53828,28,0.0,6260,223.57142857142858,84.34097650011408,1.5833333333333335,1,28.0,No
PRV53829,16,0.0,5910,369.375,83.86430527036276,1.7272727272727273,2,8.0,No
PRV53831,83,0.0,27550,331.9277108433735,81.28277949696812,1.6261203585147244,2,41.5,No
PRV53832,12,0.0,4910,409.1666666666667,83.55555555555557,1.4848484848484846,1,12.0,No
PRV53835,8,0.0,2300,287.5,80.02121834360028,1.7272727272727273,2,4.0,No
PRV53836,49,0.0,10970,223.87755102040816,85.61203409868708,1.5227272727272725,1,49.0,No
PRV53837,13,0.0,2490,191.53846153846155,89.78276207023639,1.6783216783216781,2,6.5,No
PRV53838,194,0.0,57800,297.9381443298969,85.12542316443755,1.6504914004914009,1,194.0,No
PRV53839,1,0.0,0,0.0,85.08418891170432,1.4545454545454546,1,1.0,No
PRV53840,6,0.0,460,76.66666666666667,83.30732375085557,1.4545454545454546,1,6.0,No
PRV53841,22,0.0,3370,153.1818181818182,88.45246586692605,1.5645933014354065,4,5.5,No
PRV53842,7,0.0,2410,344.2857142857143,90.9283269776083,1.4935064935064937,1,7.0,No
PRV53843,14,0.0,1460,104.28571428571429,94.16740001955607,1.5909090909090908,2,7.0,No
PRV53844,53,0.0,7910,149.24528301886792,87.2791923340178,1.6409090909090907,1,53.0,No
PRV53845,20,0.0,9160,458.0,89.46353334854362,1.5656565656565655,1,20.0,No
PRV53846,12,0.0,2640,220.0,88.47787941011761,1.5785123966942152,1,12.0,No
PRV53848,8,0.0,1080,135.0,89.43702943189597,1.75,3,2.6666666666666665,No
PRV53849,21,0.0,2930,139.52380952380952,91.5132101300479,1.5909090909090908,1,21.0,No
PRV53850,10,0.0,1720,172.0,81.70020533880906,1.5999999999999999,1,10.0,No
PRV53851,48,0.0,21100,439.5833333333333,82.24119300391746,1.6731141199226307,3,16.0,No
PRV53855,20,1.0,141000,7050.0,82.74944639046583,1.497326203208556,8,2.5,Yes
PRV53857,10,1.0,140000,14000.0,87.67474332648871,1.4727272727272727,2,5.0,No
PRV53859,143,0.0,33810,236.43356643356643,83.22361498462514,1.6099050203527816,7,20.428571428571427,No
PRV53860,1,0.0,100,100.0,75.24982888432581,1.3636363636363635,1,1.0,No
PRV53861,2,1.0,11000,5500.0,72.50102669404518,1.8181818181818181,2,1.0,No
PRV53862,6,0.6666666666666666,50100,8350.0,90.91672370522474,1.5606060606060608,3,2.0,No
PRV53864,2,0.0,460,230.0,95.83162217659137,1.6818181818181819,1,2.0,No
PRV53865,6,1.0,60000,10000.0,89.18046999771845,1.6515151515151516,1,6.0,No
PRV53867,13,0.6923076923076923,93270,7174.615384615385,83.8974358974359,1.5174825174825173,8,1.625,No
PRV53868,28,0.35714285714285715,161420,5765.0,84.57434025401173,1.5488215488215489,21,1.3333333333333333,No
PRV53871,1220,0.0,272730,223.54918032786884,84.36397947385314,1.615819209039548,5,244.0,No
PRV53872,231,0.03896103896103896,170480,738.008658008658,84.85129806904396,1.6062740076824582,24,9.625,No
PRV53873,82,0.17073170731707318,116650,1422.560975609756,87.74458734104253,1.5873205741626797,19,4.315789473684211,No
PRV53874,524,0.0,149580,285.4580152671756,83.9305401990207,1.6164772727272727,14,37.42857142857143,No
PRV53875,41,0.0,9290,226.58536585365854,85.38574361982987,1.6129870129870127,32,1.28125,No
PRV53876,125,0.0,31310,250.48,83.29012092174312,1.6045454545454547,7,17.857142857142858,No
PRV53877,19,0.0,6750,355.2631578947368,85.36280549180657,1.625668449197861,13,1.4615384615384615,No
PRV53878,46,0.10869565217391304,48670,1058.0434782608695,81.05906913073238,1.5886363636363634,35,1.3142857142857143,No
PRV53879,15,0.0,1340,89.33333333333333,87.47798311658681,1.6121212121212123,6,2.5,No
PRV53880,61,0.0,19790,324.42622950819674,86.36234859982737,1.5988142292490117,18,3.388888888888889,No
PRV53884,269,0.4349442379182156,1039970,3866.059479553903,84.54935097187646,1.5812550281576832,60,4.483333333333333,Yes
PRV53885,12,0.5,49630,4135.833333333333,90.02806297056812,1.6060606060606062,10,1.2,No
PRV53887,598,0.0,165500,276.75585284280936,84.22272994572499,1.6641058472044385,5,119.6,Yes
PRV53888,70,0.0,19410,277.2857142857143,85.29969688080571,1.6006493506493507,28,2.5,No
PRV53889,195,0.046153846153846156,98480,505.02564102564105,84.46600562943117,1.6096256684491979,115,1.6956521739130435,No
PRV53891,22,0.0,10530,478.6363636363636,84.55677929189223,1.6859504132231407,9,2.4444444444444446,No
PRV53892,119,0.06722689075630252,150340,1263.361344537815,85.06647620748146,1.6110671936758896,40,2.975,No
PRV53894,217,0.06912442396313365,268080,1235.3917050691243,83.32010979628416,1.6316776007497658,6,36.166666666666664,Yes
PRV53895,1273,0.0,401380,315.30243519245874,83.90615731234315,1.6302083333333335,2,636.5,Yes
PRV53896,43,0.0,10950,254.65116279069767,84.9939839331388,1.633971291866029,26,1.6538461538461537,No
PRV53899,3,0.0,120,40.0,72.91718001368925,1.4545454545454544,3,1.0,No
PRV53900,789,0.0,201850,255.83016476552598,85.27846403979817,1.6125609406366506,10,78.9,Yes
PRV53901,14,0.0,5400,385.7142857142857,85.07714872396596,1.5844155844155843,10,1.4,No
PRV53905,77,0.0,21730,282.2077922077922,86.9108677465967,1.611111111111111,37,2.081081081081081,No
PRV53906,4,0.0,480,120.0,84.14715947980835,1.7045454545454546,3,1.3333333333333333,No
PRV53907,126,0.0,45960,364.76190476190476,82.80365046771618,1.5992424242424244,66,1.9090909090909092,No
PRV53908,15,0.0,8510,567.3333333333334,75.50043349304129,1.6060606060606062,13,1.1538461538461537,No
PRV53909,256,0.0,79990,312.4609375,84.96724357093966,1.5968122786304604,29,8.827586206896552,No
PRV53910,96,0.28125,275480,2869.5833333333335,85.59466269527871,1.5514485514485514,59,1.6271186440677967,No
PRV53911,536,0.026119402985074626,374480,698.6567164179105,85.67797562495531,1.6155585707824516,54,9.925925925925926,Yes
PRV53912,66,0.0,16820,254.84848484848484,84.89653392578627,1.6393442622950822,41,1.6097560975609757,No
PRV53913,131,0.0,36180,276.1832061068702,85.40010293470014,1.5687103594080336,53,2.4716981132075473,No
PRV53915,545,0.0,152600,280.0,84.58333254478184,1.6227482195224128,27,20.185185185185187,No
PRV53916,192,0.0,43180,224.89583333333334,85.33082154362036,1.6188490408673895,4,48.0,No
PRV53917,200,0.035,122200,611.0,84.63249518938954,1.6089193825042882,27,7.407407407407407,No
PRV53918,3588,0.0,1014510,282.75083612040135,84.38532726648668,1.6347146124793874,18,199.33333333333334,Yes
PRV53919,24,0.25,54050,2252.0833333333335,84.2389397050588,1.62396694214876,9,2.6666666666666665,Yes
PRV53920,221,0.013574660633484163,95610,432.6244343891403,84.55671179480044,1.6278890600924498,21,10.523809523809524,No
PRV53921,768,0.01171875,322230,419.5703125,84.81702305457286,1.6235852500912742,48,16.0,No
PRV53922,55,0.0,13530,246.0,85.92825220437248,1.5971479500891264,25,2.2,No
PRV53923,155,0.1935483870967742,270400,1744.516129032258,83.52349578242952,1.6069326357096139,72,2.1527777777777777,Yes
PRV53924,1,0.0,0,0.0,56.16427104722793,1.7272727272727273,1,1.0,No
PRV53925,61,0.32786885245901637,160200,2626.2295081967213,84.7510679978286,1.5705329153605014,30,2.033333333333333,No
PRV53926,27,0.0,8840,327.4074074074074,83.7369557205286,1.608391608391608,20,1.35,No
PRV53927,11,0.0,3600,327.27272727272725,87.39369049841329,1.603305785123967,9,1.2222222222222223,No
PRV53928,41,0.07317073170731707,23750,579.2682926829268,82.95113604113453,1.6230598669623058,29,1.4137931034482758,No
PRV53931,55,0.05454545454545454,40410,734.7272727272727,86.43948208989276,1.6439393939393938,28,1.9642857142857142,No
PRV53932,304,0.26973684210526316,920140,3026.7763157894738,84.15466438351194,1.5788628332797943,209,1.4545454545454546,No
PRV53933,265,0.0,81990,309.39622641509436,85.60216612312276,1.5815508021390376,22,12.045454545454545,No
PRV53934,122,0.0,33500,274.59016393442624,86.30275831410488,1.606373008434864,69,1.7681159420289856,No
PRV53935,12,0.0,5410,450.8333333333333,84.50695870408397,1.5606060606060608,11,1.0909090909090908,No
PRV53937,38,0.4473684210526316,217970,5736.0526315789475,83.17360135451565,1.5215311004784688,27,1.4074074074074074,Yes
PRV53938,111,0.7387387387387387,653670,5888.918918918919,86.39125118242855,1.5352400408580182,20,5.55,Yes
PRV53939,304,0.019736842105263157,193440,636.3157894736842,83.61514739019758,1.6021450459652706,23,13.217391304347826,No
PRV53940,97,0.0,21890,225.6701030927835,86.25192643129982,1.6001955034213098,62,1.564516129032258,No
PRV53941,77,0.07792207792207792,82160,1067.012987012987,83.6413415468857,1.5858585858585856,34,2.264705882352941,No
PRV53942,25,0.32,77620,3104.8,85.87839379420488,1.5909090909090908,12,2.0833333333333335,No
PRV53943,109,0.07339449541284404,91800,842.2018348623853,85.74858289640693,1.6054721977052075,46,2.369565217391304,No
PRV53944,104,0.0,21740,209.03846153846155,82.35938025014002,1.6082644628099174,2,52.0,No
PRV53945,49,0.0,15300,312.2448979591837,86.6512298483988,1.6073500967117988,25,1.96,No
PRV53946,21,0.0,10070,479.5238095238095,87.02741110133307,1.6363636363636365,13,1.6153846153846154,No
PRV53947,8,0.0,430,53.75,84.60369609856264,1.6363636363636365,7,1.1428571428571428,No
PRV53949,5,0.0,710,142.0,81.86666666666666,1.6545454545454545,5,1.0,No
PRV53950,298,0.0,82130,275.6040268456376,84.54631191110721,1.611605415860735,16,18.625,No
PRV53951,54,0.4074074074074074,223620,4141.111111111111,86.88468898853176,1.5714285714285716,34,1.588235294117647,Yes
PRV53952,15,0.0,4580,305.3333333333333,79.47517506449745,1.5874125874125875,9,1.6666666666666667,No
PRV53956,526,0.0,157610,299.638783269962,84.32729980973745,1.6153384060873046,10,52.6,No
PRV53957,15,0.0,6640,442.6666666666667,87.0114403050748,1.5844155844155843,8,1.875,No
PRV53958,713,0.03225806451612903,475260,666.5638148667601,83.32491041591175,1.6350267379679144,13,54.84615384615385,No
PRV53959,214,0.35514018691588783,896830,4190.794392523365,83.44162753030952,1.595859585958596,105,2.038095238095238,Yes
PRV53960,420,0.0,127360,303.23809523809524,85.15184953724369,1.6221343873517788,21,20.0,No
PRV53961,129,0.751937984496124,811460,6290.387596899225,86.08767746351371,1.533724340175953,23,5.608695652173913,Yes
PRV53963,39,0.10256410256410256,70660,1811.7948717948718,85.32955953900515,1.5896805896805895,32,1.21875,No
PRV53964,146,0.0,40830,279.6575342465753,81.91575193719845,1.589225589225589,14,10.428571428571429,No
PRV53965,110,0.0,32070,291.54545454545456,84.0969033248294,1.6005509641873277,12,9.166666666666666,No
PRV53966,2,0.0,500,250.0,77.62628336755647,1.6818181818181819,2,1.0,No
PRV53967,2,0.0,100,50.0,90.83367556468173,1.6363636363636365,1,2.0,No
PRV53968,32,0.0,6600,206.25,84.11435090120922,1.6030303030303026,8,4.0,No
PRV53969,118,0.0,35990,305.0,82.43896874287017,1.6767676767676767,16,7.375,No
PRV53970,4,0.75,65200,16300.0,90.77002053388091,1.5454545454545454,2,2.0,No
PRV53971,102,0.0,22210,217.7450980392157,85.0546699023085,1.6595041322314048,4,25.5,No
PRV53972,74,0.08108108108108109,51920,701.6216216216217,82.84224817944143,1.5618479880774965,18,4.111111111111111,No
PRV53973,170,0.0,45130,265.47058823529414,84.16909487956715,1.6536796536796536,13,13.076923076923077,No
PRV53974,67,0.0,12950,193.28358208955223,82.6627687096138,1.6548536209553162,13,5.153846153846154,No
PRV53975,70,0.0,11390,162.71428571428572,86.0475212672338,1.634199134199134,10,7.0,No
PRV53977,65,0.0,22120,340.3076923076923,84.75509924709104,1.625,2,32.5,No
PRV53978,1,0.0,100,100.0,96.99931553730322,1.8181818181818181,1,1.0,No
PRV53979,77,0.0,26170,339.87012987012986,84.9032746136388,1.6818181818181819,16,4.8125,No
PRV53980,22,0.0,3730,169.54545454545453,82.03896874287018,1.618181818181818,10,2.2,No
PRV53981,22,0.0,4810,218.63636363636363,85.25381121274346,1.6363636363636365,13,1.6923076923076923,No
PRV53982,9,0.0,980,108.88888888888889,78.76735873450451,1.535353535353535,5,1.8,No
